epoch,step,test_excellent_pct,test_gob_pct,test_good_pct,test_unacceptable_pct,train_loss,val_excellent_pct,val_gob_pct,val_good_pct,val_hits,val_loss
8,1439,,,,,0.10204347968101501,,,,,
8,1449,,,,,0.10240775346755981,,,,,
8,1459,,,,,0.10217121243476868,,,,,
8,1469,,,,,0.10220704972743988,,,,,
8,1479,,,,,0.10225176811218262,,,,,
8,1489,,,,,0.10191181302070618,,,,,
8,1499,,,,,0.1022903099656105,,,,,
8,1509,,,,,0.10258618742227554,,,,,
8,1519,,,,,0.10244279354810715,,,,,
8,1520,,,,,,22.651933670043945,61.87845230102539,39.22652053833008,3.7513811588287354,0.10198935866355896
9,1529,,,,,0.10198331624269485,,,,,
9,1539,,,,,0.102104552090168,,,,,
9,1549,,,,,0.10191065073013306,,,,,
9,1559,,,,,0.10247223824262619,,,,,
9,1569,,,,,0.10241807252168655,,,,,
9,1579,,,,,0.10239206254482269,,,,,
9,1589,,,,,0.1023215726017952,,,,,
9,1599,,,,,0.1020388975739479,,,,,
9,1609,,,,,0.10184334963560104,,,,,
9,1619,,,,,0.10201629251241684,,,,,
9,1629,,,,,0.10261937975883484,,,,,
9,1639,,,,,0.10240257531404495,,,,,
9,1649,,,,,0.1021847352385521,,,,,
9,1659,,,,,0.10231475532054901,,,,,
9,1669,,,,,0.10276436060667038,,,,,
9,1679,,,,,0.1024269238114357,,,,,
9,1689,,,,,0.10117986053228378,,,,,
9,1689,,,,,,32.04419708251953,77.90055084228516,45.856353759765625,4.055248737335205,0.10173360258340836
10,1699,,,,,0.10241734981536865,,,,,
10,1709,,,,,0.10209140181541443,,,,,
10,1719,,,,,0.10200826823711395,,,,,
10,1729,,,,,0.10173601657152176,,,,,
10,1739,,,,,0.10193292796611786,,,,,
10,1749,,,,,0.10201408714056015,,,,,
10,1759,,,,,0.10263542085886002,,,,,
10,1769,,,,,0.10189761966466904,,,,,
10,1779,,,,,0.10185565799474716,,,,,
10,1789,,,,,0.101992666721344,,,,,
10,1799,,,,,0.10191190987825394,,,,,
10,1809,,,,,0.10193992406129837,,,,,
10,1819,,,,,0.1018214002251625,,,,,
10,1829,,,,,0.10218396782875061,,,,,
10,1839,,,,,0.1019347533583641,,,,,
10,1849,,,,,0.10245057195425034,,,,,
10,1858,,,,,,27.071823120117188,69.6132583618164,42.54143524169922,3.856353521347046,0.10190533846616745
11,1859,,,,,0.10212850570678711,,,,,
11,1869,,,,,0.10203152149915695,,,,,
11,1879,,,,,0.10205377638339996,,,,,
11,1889,,,,,0.10235397517681122,,,,,
11,1899,,,,,0.1021743193268776,,,,,
11,1909,,,,,0.10205899924039841,,,,,
11,1919,,,,,0.10162686556577682,,,,,
11,1929,,,,,0.10270099341869354,,,,,
11,1939,,,,,0.1022193506360054,,,,,
11,1949,,,,,0.10214873403310776,,,,,
11,1959,,,,,0.10215608775615692,,,,,
11,1969,,,,,0.10215173661708832,,,,,
11,1979,,,,,0.10204334557056427,,,,,
11,1989,,,,,0.10210845619440079,,,,,
11,1999,,,,,0.10217957198619843,,,,,
11,2009,,,,,0.10230867564678192,,,,,
11,2019,,,,,0.10230699926614761,,,,,
11,2027,,,,,,25.96685028076172,72.92817687988281,46.961326599121094,3.9502761363983154,0.1017986387014389
12,2029,,,,,0.1018863394856453,,,,,
12,2039,,,,,0.10222569108009338,,,,,
12,2049,,,,,0.10189758241176605,,,,,
12,2059,,,,,0.10189313441514969,,,,,
12,2069,,,,,0.1018073782324791,,,,,
12,2079,,,,,0.10198967158794403,,,,,
12,2089,,,,,0.10210918635129929,,,,,
12,2099,,,,,0.10215190052986145,,,,,
12,2109,,,,,0.10175210237503052,,,,,
12,2119,,,,,0.1023244857788086,,,,,
12,2129,,,,,0.1019902378320694,,,,,
12,2139,,,,,0.10208193957805634,,,,,
12,2149,,,,,0.10227177292108536,,,,,
12,2159,,,,,0.10195335000753403,,,,,
12,2169,,,,,0.10193811357021332,,,,,
12,2179,,,,,0.1021435409784317,,,,,
12,2189,,,,,0.10186993330717087,,,,,
12,2196,,,,,,23.756906509399414,62.98342514038086,39.22652053833008,3.7624309062957764,0.10188828408718109
13,2199,,,,,0.10211490094661713,,,,,
13,2209,,,,,0.10233638435602188,,,,,
13,2219,,,,,0.10188913345336914,,,,,
13,2229,,,,,0.10202959924936295,,,,,
13,2239,,,,,0.10205090045928955,,,,,
13,2249,,,,,0.10224496573209763,,,,,
13,2259,,,,,0.10212056338787079,,,,,
13,2269,,,,,0.10189413279294968,,,,,
13,2279,,,,,0.10216964781284332,,,,,
13,2289,,,,,0.10213758796453476,,,,,
13,2299,,,,,0.10175320506095886,,,,,
13,2309,,,,,0.10218428820371628,,,,,
13,2319,,,,,0.1023278757929802,,,,,
13,2329,,,,,0.10181178152561188,,,,,
13,2339,,,,,0.10194747149944305,,,,,
13,2349,,,,,0.1022658571600914,,,,,
13,2359,,,,,0.10219159722328186,,,,,
13,2365,,,,,,25.96685028076172,73.48065948486328,47.51381301879883,3.90055251121521,0.1017877534031868
14,2369,,,,,0.10236812382936478,,,,,
14,2379,,,,,0.10212352126836777,,,,,
14,2389,,,,,0.10243231803178787,,,,,
14,2399,,,,,0.10209988802671432,,,,,
14,2409,,,,,0.102065309882164,,,,,
14,2419,,,,,0.10226806253194809,,,,,
14,2429,,,,,0.10218006372451782,,,,,
14,2439,,,,,0.10204192250967026,,,,,
14,2449,,,,,0.10227007418870926,,,,,
14,2459,,,,,0.10197921097278595,,,,,
14,2469,,,,,0.10221394896507263,,,,,
14,2479,,,,,0.10229572653770447,,,,,
14,2489,,,,,0.10203994065523148,,,,,
14,2499,,,,,0.10204707831144333,,,,,
14,2509,,,,,0.10190211236476898,,,,,
14,2519,,,,,0.10189356654882431,,,,,
14,2529,,,,,0.10211944580078125,,,,,
14,2534,,,,,,23.20442008972168,60.22099304199219,37.01657485961914,3.723756790161133,0.10185139626264572
15,2539,,,,,0.10205288231372833,,,,,
15,2549,,,,,0.10209399461746216,,,,,
15,2559,,,,,0.10199886560440063,,,,,
15,2569,,,,,0.10216939449310303,,,,,
15,2579,,,,,0.10176738351583481,,,,,
15,2589,,,,,0.10202112048864365,,,,,
15,2599,,,,,0.10218865424394608,,,,,
15,2609,,,,,0.10180357098579407,,,,,
15,2619,,,,,0.10247006267309189,,,,,
15,2629,,,,,0.10224084556102753,,,,,
15,2639,,,,,0.10201258957386017,,,,,
15,2649,,,,,0.10230983048677444,,,,,
15,2659,,,,,0.10205424576997757,,,,,
15,2669,,,,,0.1022648960351944,,,,,
15,2679,,,,,0.10169471055269241,,,,,
15,2689,,,,,0.10218764841556549,,,,,
15,2699,,,,,0.10203488171100616,,,,,
15,2703,,,,,,20.44198989868164,71.27072143554688,50.82872772216797,3.867403268814087,0.10189658403396606
16,2709,,,,,0.10206160694360733,,,,,
16,2719,,,,,0.10162118077278137,,,,,
16,2729,,,,,0.10244011133909225,,,,,
16,2739,,,,,0.10221008211374283,,,,,
16,2749,,,,,0.10219421982765198,,,,,
16,2759,,,,,0.10200880467891693,,,,,
16,2769,,,,,0.10194429755210876,,,,,
16,2779,,,,,0.1020413488149643,,,,,
16,2789,,,,,0.1021260991692543,,,,,
16,2799,,,,,0.10207144916057587,,,,,
16,2809,,,,,0.10184527188539505,,,,,
16,2819,,,,,0.10216821730136871,,,,,
16,2829,,,,,0.10214542597532272,,,,,
16,2839,,,,,0.10219195485115051,,,,,
16,2849,,,,,0.10237018018960953,,,,,
16,2859,,,,,0.10255914181470871,,,,,
16,2869,,,,,0.10190360993146896,,,,,
16,2872,,,,,,27.624309539794922,63.535911560058594,35.91160202026367,3.767955780029297,0.10199103504419327
17,2879,,,,,0.10224246978759766,,,,,
17,2889,,,,,0.1023600697517395,,,,,
17,2899,,,,,0.10199203342199326,,,,,
17,2909,,,,,0.10214683413505554,,,,,
17,2919,,,,,0.10203580558300018,,,,,
17,2929,,,,,0.10202311724424362,,,,,
17,2939,,,,,0.10193422436714172,,,,,
17,2949,,,,,0.10184173285961151,,,,,
17,2959,,,,,0.10212232172489166,,,,,
17,2969,,,,,0.10187618434429169,,,,,
17,2979,,,,,0.10227079689502716,,,,,
17,2989,,,,,0.10181605815887451,,,,,
17,2999,,,,,0.10180283337831497,,,,,
17,3009,,,,,0.10220479220151901,,,,,
17,3019,,,,,0.10221680253744125,,,,,
17,3029,,,,,0.10262271761894226,,,,,
17,3039,,,,,0.10225057601928711,,,,,
17,3041,,,,,,25.414363861083984,65.74585723876953,40.33149337768555,3.8508286476135254,0.10182714462280273
18,3049,,,,,0.10228637605905533,,,,,
18,3059,,,,,0.10201042145490646,,,,,
18,3069,,,,,0.10250283032655716,,,,,
18,3079,,,,,0.10205413401126862,,,,,
18,3089,,,,,0.10207325220108032,,,,,
18,3099,,,,,0.10184574872255325,,,,,
18,3109,,,,,0.10200642049312592,,,,,
18,3119,,,,,0.10175943374633789,,,,,
18,3129,,,,,0.1019340306520462,,,,,
18,3139,,,,,0.10220947861671448,,,,,
18,3149,,,,,0.1020704060792923,,,,,
18,3159,,,,,0.1020260900259018,,,,,
18,3169,,,,,0.10154063999652863,,,,,
18,3179,,,,,0.10257206112146378,,,,,
18,3189,,,,,0.10220330953598022,,,,,
18,3199,,,,,0.10187068581581116,,,,,
18,3209,,,,,0.10203881561756134,,,,,
18,3210,,,,,,23.756906509399414,61.325965881347656,37.569061279296875,3.712707281112671,0.10203593224287033
19,3219,,,,,0.1019502654671669,,,,,
19,3229,,,,,0.10232485830783844,,,,,
19,3239,,,,,0.10242104530334473,,,,,
19,3249,,,,,0.10201408714056015,,,,,
19,3259,,,,,0.10189801454544067,,,,,
19,3269,,,,,0.10223893821239471,,,,,
19,3279,,,,,0.10250586271286011,,,,,
19,3289,,,,,0.10220444947481155,,,,,
19,3299,,,,,0.10221879929304123,,,,,
19,3309,,,,,0.10195345431566238,,,,,
19,3319,,,,,0.1020035371184349,,,,,
19,3329,,,,,0.1020646020770073,,,,,
19,3339,,,,,0.10208769142627716,,,,,
19,3349,,,,,0.10204760730266571,,,,,
19,3359,,,,,0.10217025130987167,,,,,
19,3369,,,,,0.10205478966236115,,,,,
19,3379,,,,,0.1025429368019104,,,,,
19,3379,,,,,,21.546960830688477,64.08839416503906,42.54143524169922,3.7734806537628174,0.10193268209695816
20,3380,22.19178009033203,66.5753402709961,44.38356018066406,33.42465591430664,,,,,,
