epoch,step,test_excellent_pct,test_gob_pct,test_good_pct,test_unacceptable_pct,train_loss,val_excellent_pct,val_gob_pct,val_good_pct,val_hits,val_loss
7,1309,,,,,0.1024870052933693,,,,,
7,1319,,,,,0.10184420645236969,,,,,
7,1329,,,,,0.10207259654998779,,,,,
7,1339,,,,,0.1017722636461258,,,,,
7,1349,,,,,0.10187509655952454,,,,,
7,1351,,,,,,23.20442008972168,68.50828552246094,45.30386734008789,3.867403268814087,0.10193443298339844
8,1359,,,,,0.10204678773880005,,,,,
8,1369,,,,,0.10174009203910828,,,,,
8,1379,,,,,0.10249298810958862,,,,,
8,1389,,,,,0.1020347997546196,,,,,
8,1399,,,,,0.10217658430337906,,,,,
8,1409,,,,,0.10222740471363068,,,,,
8,1419,,,,,0.10210440307855606,,,,,
8,1429,,,,,0.10282599925994873,,,,,
8,1439,,,,,0.10207809507846832,,,,,
8,1449,,,,,0.10185335576534271,,,,,
8,1459,,,,,0.10192359238862991,,,,,
8,1469,,,,,0.10213422030210495,,,,,
8,1479,,,,,0.10218311101198196,,,,,
8,1489,,,,,0.10206689685583115,,,,,
8,1499,,,,,0.10228781402111053,,,,,
8,1509,,,,,0.10246981680393219,,,,,
8,1519,,,,,0.10144975036382675,,,,,
8,1520,,,,,,30.38673973083496,72.92817687988281,42.54143524169922,3.988950252532959,0.10196175426244736
9,1529,,,,,0.10187020897865295,,,,,
9,1539,,,,,0.1020604819059372,,,,,
9,1549,,,,,0.10181174427270889,,,,,
9,1559,,,,,0.10232920944690704,,,,,
9,1569,,,,,0.10217420011758804,,,,,
9,1579,,,,,0.10192801058292389,,,,,
9,1589,,,,,0.10240912437438965,,,,,
9,1599,,,,,0.1021178811788559,,,,,
9,1609,,,,,0.10203978419303894,,,,,
9,1619,,,,,0.10192257165908813,,,,,
9,1629,,,,,0.10242513567209244,,,,,
9,1639,,,,,0.10162430256605148,,,,,
9,1649,,,,,0.10211357474327087,,,,,
9,1659,,,,,0.10200639069080353,,,,,
9,1669,,,,,0.1021568700671196,,,,,
9,1679,,,,,0.10226821154356003,,,,,
9,1689,,,,,0.10182174295186996,,,,,
9,1689,,,,,,21.546960830688477,62.430938720703125,40.88397979736328,3.734806537628174,0.10201708227396011
10,1699,,,,,0.10218891501426697,,,,,
10,1709,,,,,0.10275526344776154,,,,,
10,1719,,,,,0.1017906665802002,,,,,
10,1729,,,,,0.10172245651483536,,,,,
10,1739,,,,,0.10229001939296722,,,,,
10,1749,,,,,0.10200367122888565,,,,,
10,1759,,,,,0.10227899998426437,,,,,
10,1769,,,,,0.10253477096557617,,,,,
10,1779,,,,,0.1019790843129158,,,,,
10,1789,,,,,0.10247161239385605,,,,,
10,1799,,,,,0.10207143425941467,,,,,
10,1809,,,,,0.10182705521583557,,,,,
10,1819,,,,,0.10225147008895874,,,,,
10,1829,,,,,0.1017455980181694,,,,,
10,1839,,,,,0.10209453105926514,,,,,
10,1849,,,,,0.10210509598255157,,,,,
10,1858,,,,,,23.756906509399414,65.74585723876953,41.988948822021484,3.8066298961639404,0.10195177048444748
11,1859,,,,,0.10221411287784576,,,,,
11,1869,,,,,0.10212072730064392,,,,,
11,1879,,,,,0.10220485925674438,,,,,
11,1889,,,,,0.10190963000059128,,,,,
11,1899,,,,,0.1020270437002182,,,,,
11,1909,,,,,0.10221593081951141,,,,,
11,1919,,,,,0.10210036486387253,,,,,
11,1929,,,,,0.10181436687707901,,,,,
11,1939,,,,,0.10215694457292557,,,,,
11,1949,,,,,0.10190016031265259,,,,,
11,1959,,,,,0.1023607924580574,,,,,
11,1969,,,,,0.10190066695213318,,,,,
11,1979,,,,,0.10224554687738419,,,,,
11,1989,,,,,0.10197274386882782,,,,,
11,1999,,,,,0.10193151980638504,,,,,
11,2009,,,,,0.1021156907081604,,,,,
11,2019,,,,,0.10184034705162048,,,,,
11,2027,,,,,,24.861879348754883,64.08839416503906,39.22652053833008,3.7845304012298584,0.10198879987001419
12,2029,,,,,0.1024879664182663,,,,,
12,2039,,,,,0.10223115980625153,,,,,
12,2049,,,,,0.10200760513544083,,,,,
12,2059,,,,,0.10202771425247192,,,,,
12,2069,,,,,0.10210548341274261,,,,,
12,2079,,,,,0.1022578626871109,,,,,
12,2089,,,,,0.10201143473386765,,,,,
12,2099,,,,,0.10180605202913284,,,,,
12,2109,,,,,0.1018555611371994,,,,,
12,2119,,,,,0.10197857767343521,,,,,
12,2129,,,,,0.10161817818880081,,,,,
12,2139,,,,,0.10220777988433838,,,,,
12,2149,,,,,0.10180824249982834,,,,,
12,2159,,,,,0.10190758109092712,,,,,
12,2169,,,,,0.10198940336704254,,,,,
12,2179,,,,,0.10183850675821304,,,,,
12,2189,,,,,0.1022091656923294,,,,,
12,2196,,,,,,21.546960830688477,67.95580291748047,46.40884017944336,3.8066298961639404,0.10190379619598389
13,2199,,,,,0.10182768106460571,,,,,
13,2209,,,,,0.10176179558038712,,,,,
13,2219,,,,,0.10183122009038925,,,,,
13,2229,,,,,0.10191438347101212,,,,,
13,2239,,,,,0.1023993045091629,,,,,
13,2249,,,,,0.10198298841714859,,,,,
13,2259,,,,,0.1021583154797554,,,,,
13,2269,,,,,0.1020398959517479,,,,,
13,2279,,,,,0.10190523415803909,,,,,
13,2289,,,,,0.10168300569057465,,,,,
13,2299,,,,,0.10164228081703186,,,,,
13,2309,,,,,0.10200192779302597,,,,,
13,2319,,,,,0.10228782147169113,,,,,
13,2329,,,,,0.10181289911270142,,,,,
13,2339,,,,,0.10203707218170166,,,,,
13,2349,,,,,0.10194549709558487,,,,,
13,2359,,,,,0.10211066901683807,,,,,
13,2365,,,,,,25.414363861083984,65.19336700439453,39.77900695800781,3.834254026412964,0.10194588452577591
14,2366,23.69862937927246,67.39726257324219,43.698631286621094,32.60274124145508,,,,,,
