epoch,step,test_excellent_pct,test_gob_pct,test_good_pct,test_unacceptable_pct,train_loss,val_excellent_pct,val_gob_pct,val_good_pct,val_hits,val_loss
3,675,,,,,,25.96685028076172,69.06077575683594,43.09392166137695,3.889502763748169,0.10186395794153214
4,679,,,,,0.1020289957523346,,,,,
4,689,,,,,0.10263419896364212,,,,,
4,699,,,,,0.10298112779855728,,,,,
4,709,,,,,0.10333162546157837,,,,,
4,719,,,,,0.1025492250919342,,,,,
4,729,,,,,0.10284920036792755,,,,,
4,739,,,,,0.1022506058216095,,,,,
4,749,,,,,0.10207498073577881,,,,,
4,759,,,,,0.10243386775255203,,,,,
4,769,,,,,0.1023891344666481,,,,,
4,779,,,,,0.10268562287092209,,,,,
4,789,,,,,0.10241321474313736,,,,,
4,799,,,,,0.10269661247730255,,,,,
4,809,,,,,0.10285282135009766,,,,,
4,819,,,,,0.10203623026609421,,,,,
4,829,,,,,0.10256285220384598,,,,,
4,839,,,,,0.10224906355142593,,,,,
4,844,,,,,,27.071823120117188,64.08839416503906,37.01657485961914,3.8066298961639404,0.10194145888090134
5,849,,,,,0.10243160277605057,,,,,
5,859,,,,,0.10290712118148804,,,,,
5,869,,,,,0.10245629400014877,,,,,
5,879,,,,,0.10228780657052994,,,,,
5,889,,,,,0.10276369005441666,,,,,
5,899,,,,,0.1019870936870575,,,,,
5,909,,,,,0.10240017622709274,,,,,
5,919,,,,,0.1023748442530632,,,,,
5,929,,,,,0.10247699171304703,,,,,
5,939,,,,,0.10247737914323807,,,,,
5,949,,,,,0.10285501182079315,,,,,
5,959,,,,,0.10263839364051819,,,,,
5,969,,,,,0.10240385681390762,,,,,
5,979,,,,,0.10222338885068893,,,,,
5,989,,,,,0.10245382785797119,,,,,
5,999,,,,,0.1026213988661766,,,,,
5,1009,,,,,0.10279203206300735,,,,,
5,1013,,,,,,22.09944725036621,63.535911560058594,41.43646240234375,3.779005527496338,0.10191214829683304
6,1019,,,,,0.10225623846054077,,,,,
6,1029,,,,,0.1024966612458229,,,,,
6,1039,,,,,0.10248678922653198,,,,,
6,1049,,,,,0.10222243517637253,,,,,
6,1059,,,,,0.1023532822728157,,,,,
6,1069,,,,,0.10249797999858856,,,,,
6,1079,,,,,0.10255890339612961,,,,,
6,1089,,,,,0.101725272834301,,,,,
6,1099,,,,,0.10211760550737381,,,,,
6,1109,,,,,0.10180718451738358,,,,,
6,1119,,,,,0.1024044007062912,,,,,
6,1129,,,,,0.10244264453649521,,,,,
6,1139,,,,,0.10254256427288055,,,,,
6,1149,,,,,0.10253986716270447,,,,,
6,1159,,,,,0.10203839838504791,,,,,
6,1169,,,,,0.10216312110424042,,,,,
6,1179,,,,,0.1025964766740799,,,,,
6,1182,,,,,,23.756906509399414,60.77347946166992,37.01657485961914,3.723756790161133,0.10231880843639374
7,1189,,,,,0.1023077741265297,,,,,
7,1199,,,,,0.10226134210824966,,,,,
7,1209,,,,,0.10225087404251099,,,,,
7,1219,,,,,0.10217451304197311,,,,,
7,1229,,,,,0.1022488996386528,,,,,
7,1239,,,,,0.10211607068777084,,,,,
7,1249,,,,,0.10177762061357498,,,,,
7,1259,,,,,0.10233449190855026,,,,,
7,1269,,,,,0.10207370668649673,,,,,
7,1279,,,,,0.10200328379869461,,,,,
7,1289,,,,,0.10263993591070175,,,,,
7,1299,,,,,0.10175838321447372,,,,,
7,1309,,,,,0.10168562084436417,,,,,
7,1319,,,,,0.10250882804393768,,,,,
7,1329,,,,,0.10209473222494125,,,,,
7,1339,,,,,0.10269109159708023,,,,,
7,1349,,,,,0.10211072117090225,,,,,
7,1351,,,,,,18.784530639648438,69.6132583618164,50.82872772216797,3.8397789001464844,0.10188298672437668
8,1359,,,,,0.10209139436483383,,,,,
8,1369,,,,,0.10203856229782104,,,,,
8,1379,,,,,0.10213521122932434,,,,,
8,1389,,,,,0.10248345881700516,,,,,
8,1399,,,,,0.10226863622665405,,,,,
8,1409,,,,,0.10224060714244843,,,,,
8,1419,,,,,0.1025530993938446,,,,,
8,1429,,,,,0.10272601991891861,,,,,
8,1439,,,,,0.10222604125738144,,,,,
8,1449,,,,,0.10230512171983719,,,,,
8,1459,,,,,0.10239382833242416,,,,,
8,1469,,,,,0.10191622376441956,,,,,
8,1479,,,,,0.10218784213066101,,,,,
8,1489,,,,,0.10228409618139267,,,,,
8,1499,,,,,0.10278765857219696,,,,,
8,1509,,,,,0.10239186882972717,,,,,
8,1519,,,,,0.10183217376470566,,,,,
8,1520,,,,,,21.546960830688477,65.19336700439453,43.64640808105469,3.779005527496338,0.10197840631008148
9,1529,,,,,0.10234198719263077,,,,,
9,1539,,,,,0.1025022342801094,,,,,
9,1549,,,,,0.10236664116382599,,,,,
9,1559,,,,,0.10243907570838928,,,,,
9,1569,,,,,0.10222393274307251,,,,,
9,1579,,,,,0.10214503854513168,,,,,
9,1589,,,,,0.10208765417337418,,,,,
9,1599,,,,,0.1023845449090004,,,,,
9,1609,,,,,0.10211440175771713,,,,,
9,1619,,,,,0.10228998214006424,,,,,
9,1629,,,,,0.10255927592515945,,,,,
9,1639,,,,,0.10207267105579376,,,,,
9,1649,,,,,0.10214205086231232,,,,,
9,1659,,,,,0.1020207405090332,,,,,
9,1669,,,,,0.10221292078495026,,,,,
9,1679,,,,,0.10260699689388275,,,,,
9,1689,,,,,0.10312123596668243,,,,,
9,1689,,,,,,23.20442008972168,63.535911560058594,40.33149337768555,3.7845304012298584,0.10194490849971771
10,1699,,,,,0.10197098553180695,,,,,
10,1709,,,,,0.10222126543521881,,,,,
10,1719,,,,,0.10224585980176926,,,,,
10,1729,,,,,0.10215792059898376,,,,,
10,1739,,,,,0.10215456783771515,,,,,
10,1749,,,,,0.10187632590532303,,,,,
10,1759,,,,,0.10230553150177002,,,,,
10,1769,,,,,0.10229315608739853,,,,,
10,1779,,,,,0.10252898186445236,,,,,
10,1789,,,,,0.10223745554685593,,,,,
10,1799,,,,,0.1023193746805191,,,,,
10,1809,,,,,0.1017790213227272,,,,,
10,1819,,,,,0.10270572453737259,,,,,
10,1829,,,,,0.10213396698236465,,,,,
10,1839,,,,,0.1020800769329071,,,,,
10,1849,,,,,0.10193192958831787,,,,,
10,1858,,,,,,21.546960830688477,67.40331268310547,45.856353759765625,3.812154769897461,0.10191917419433594
11,1859,,,,,0.1020960584282875,,,,,
11,1869,,,,,0.10218983888626099,,,,,
11,1879,,,,,0.1024426817893982,,,,,
11,1889,,,,,0.10209845751523972,,,,,
11,1899,,,,,0.10215836763381958,,,,,
11,1909,,,,,0.10229236632585526,,,,,
11,1919,,,,,0.10226701200008392,,,,,
11,1929,,,,,0.10252433270215988,,,,,
11,1939,,,,,0.10202136635780334,,,,,
11,1949,,,,,0.10204886645078659,,,,,
11,1959,,,,,0.10192805528640747,,,,,
11,1969,,,,,0.10212516039609909,,,,,
11,1979,,,,,0.10219698399305344,,,,,
11,1989,,,,,0.10223309695720673,,,,,
11,1999,,,,,0.10215247422456741,,,,,
11,2009,,,,,0.10209105908870697,,,,,
11,2019,,,,,0.10194463282823563,,,,,
11,2027,,,,,,23.756906509399414,65.74585723876953,41.988948822021484,3.8618783950805664,0.10188789665699005
12,2028,23.835617065429688,67.67123413085938,43.83561706542969,32.328765869140625,,,,,,
